OBJECTID,NOM_POBLAD,FUENTE,CÓDIGO,CAT_POBLAD,DIST,PROV,Departamento,CÓD_INT,CATEGORIA,X,Y,N_BUSQDA,DEP_NORM,n_hospitales_10km
121998,TUPAC AMARU,INEI,1602010091,CASERÍO,YURIMAGUAS,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.11333,-76.11333,TUPAC AMARU,LORETO,2
121999,NUEVO JAEN,INEI,1602010092,CASERÍO,YURIMAGUAS,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.14246,-76.14246,NUEVO JAEN,LORETO,1
122000,SAN FRANCISCO,INEI,1602010093,CASERÍO,YURIMAGUAS,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.20268,-76.20268,SAN FRANCISCO,LORETO,0
122001,SAN VICENTE,INEI,1602010094,CASERÍO,YURIMAGUAS,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.0716,-76.0716,SAN VICENTE,LORETO,0
122002,MARIANO MELGAR,INEI,1602010095,CASERÍO,YURIMAGUAS,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.22484,-76.22484,MARIANO MELGAR,LORETO,0
122003,SAN JUAN DE CANDADO,INEI,1602010098,CASERÍO,YURIMAGUAS,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.31875,-76.31875,SAN JUAN DE CANDADO,LORETO,0
122004,SANTA ROSA DE PUCAYACU,IGN,1602020015,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.37838,-76.37838,SANTA ROSA DE PUCAYACU,LORETO,0
122005,IRAPAY,INEI,1602020024,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.44503,-76.44503,IRAPAY,LORETO,0
122006,NUEVA CHAZUTA,INEI,1602020027,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.42946,-76.42946,NUEVA CHAZUTA,LORETO,0
122007,SAN MARCOS,IGN,1602020028,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.41028,-76.41028,SAN MARCOS,LORETO,0
122008,SANTA RITA,INEI,1602020033,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.44996,-76.44996,SANTA RITA,LORETO,0
122009,SAN JOSE DE CABALLITO,IGN,1602020034,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1559,Centro Poblado Menor,-76.51326,-76.51326,SAN JOSE DE CABALLITO,LORETO,0
122010,SAN MARCOS,INEI,1602020036,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.39661,-76.39661,SAN MARCOS,LORETO,0
122011,SAN GABRIEL DE VARADERO,INEI,1602020037,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.37762,-76.37762,SAN GABRIEL DE VARADERO,LORETO,0
122012,LOMA LINDA,INEI,1602020038,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.35978,-76.35978,LOMA LINDA,LORETO,0
122013,MOYOBAMBILLO,INEI,1602020040,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.34899,-76.34899,MOYOBAMBILLO,LORETO,0
122014,OCULIZA,INEI,1602020041,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.32824,-76.32824,OCULIZA,LORETO,0
122015,NUEVO OCULIZA,INEI,1602020042,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.33433,-76.33433,NUEVO OCULIZA,LORETO,0
122016,FRAY MARTIN,INEI,1602020043,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.35278,-76.35278,FRAY MARTIN,LORETO,0
122017,SAN VICENTE,INEI,1602020044,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.41503,-76.41503,SAN VICENTE,LORETO,0
122018,LA LOMA,INEI,1602020045,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.47863,-76.47863,LA LOMA,LORETO,0
122019,NUEVA PACHIZA,INEI,1602020049,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.35788,-76.35788,NUEVA PACHIZA,LORETO,0
122020,CENTRO AMERICA,INEI,1602020050,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.34744,-76.34744,CENTRO AMERICA,LORETO,0
122021,NUEVA ALIANZA,INEI,1602020051,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.35413,-76.35413,NUEVA ALIANZA,LORETO,0
122022,SAN PEDRO,INEI,1602020052,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.34589,-76.34589,SAN PEDRO,LORETO,0
122023,BARRANQUITA,INEI,1602020053,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.45964,-76.45964,BARRANQUITA,LORETO,0
122024,DAMASCO,INEI,1602020054,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.38845,-76.38845,DAMASCO,LORETO,0
122025,NUEVO JUNIN,INEI,1602020055,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.45723,-76.45723,NUEVO JUNIN,LORETO,0
122026,NUEVO SAN MARTIN,INEI,1602020057,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.40705,-76.40705,NUEVO SAN MARTIN,LORETO,0
122027,TRES UNIDOS,INEI,1602020058,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.34587,-76.34587,TRES UNIDOS,LORETO,0
122028,NUEVO MIRAFLORES,INEI,1602020059,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.32997,-76.32997,NUEVO MIRAFLORES,LORETO,0
122029,SANTA MARTHA,INEI,1602020061,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.42509,-76.42509,SANTA MARTHA,LORETO,0
122030,SAN CARLOS,INEI,1602020062,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.36984,-76.36984,SAN CARLOS,LORETO,0
122031,SAN ISIDRO,INEI,1602020063,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.32484,-76.32484,SAN ISIDRO,LORETO,0
122032,SAN JUAN DE ARMANAYACU,INEI,1602020068,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.38009,-76.38009,SAN JUAN DE ARMANAYACU,LORETO,0
122033,PARAISO,INEI,1602020069,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.38788,-76.38788,PARAISO,LORETO,0
122034,NUEVO YURIMAGUAS,INEI,1602020073,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.39585,-76.39585,NUEVO YURIMAGUAS,LORETO,0
122035,NUEVA ARICA,INEI,1602020074,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.41123,-76.41123,NUEVA ARICA,LORETO,0
122036,SAN PEDRO DE POROTOYACU,INEI,1602020076,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.48319,-76.48319,SAN PEDRO DE POROTOYACU,LORETO,0
122037,NARANJILLO,INEI,1602020077,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.41294,-76.41294,NARANJILLO,LORETO,0
122038,NUEVO TOCACHE,INEI,1602020079,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.43173,-76.43173,NUEVO TOCACHE,LORETO,0
122039,SANTA ROSA,INEI,1602020080,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.44047,-76.44047,SANTA ROSA,LORETO,0
122040,NUEVA UCHIZA,INEI,1602020081,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.45205,-76.45205,NUEVA UCHIZA,LORETO,0
122041,PUERTO PORVENIR,INEI,1602020082,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.38996,-76.38996,PUERTO PORVENIR,LORETO,0
122042,ANGAIZA,INEI,1602020083,OTROS,BALSAPUERTO,ALTO AMAZONAS,LORETO,1659,Centro Poblado Menor,-76.45471,-76.45471,ANGAIZA,LORETO,0
122043,PONGO,INEI,1602040040,OTROS,CAHUAPANAS,DATEM DEL MARAÑON,LORETO,1459,Centro Poblado Menor,-77.04486,-77.04486,PONGO,LORETO,0
122044,SANTA CRUZ,IGN,1602100001,PUEBLO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Capital de Distrito,-75.85815,-75.85815,SANTA CRUZ,LORETO,0
122045,NARANJAL,INEI,1602100005,CASERÍO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.92365,-75.92365,NARANJAL,LORETO,0
122046,PORTAL,INEI,1602100008,CASERÍO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.88622,-75.88622,PORTAL,LORETO,0
122047,POLLERA POZA,INEI,1602100010,CASERÍO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.92664,-75.92664,POLLERA POZA,LORETO,0
122048,PAMPAS DE JUNIN,INEI,1602100011,CASERÍO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.8886,-75.8886,PAMPAS DE JUNIN,LORETO,0
122049,SEIS DE ENERO,INEI,1602100012,CASERÍO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.91645,-75.91645,SEIS DE ENERO,LORETO,0
122050,SAN MIGUEL DE PUCATE,INEI,1602100013,CASERÍO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.9375,-75.9375,SAN MIGUEL DE PUCATE,LORETO,0
122051,UNION ULLPACAÑO,INEI,1602100014,CASERÍO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.84006,-75.84006,UNION ULLPACAÑO,LORETO,0
122052,CAYALTI,INEI,1602100015,CASERÍO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.95568,-75.95568,CAYALTI,LORETO,0
122053,PACASMAYO,INEI,1602100016,CASERÍO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.98605,-75.98605,PACASMAYO,LORETO,0
122054,NUEVO SAN JUAN,INEI,1602100017,CASERÍO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.93182,-75.93182,NUEVO SAN JUAN,LORETO,0
122055,HUATAPI,INEI,1602100018,CASERÍO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.97071,-75.97071,HUATAPI,LORETO,0
122056,ISLANDIA,IGN,1602100019,CASERÍO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.95635,-75.95635,ISLANDIA,LORETO,0
122057,SANTA GEMA DE YANAYAQUILLO,INEI,1602100020,CASERÍO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.89904,-75.89904,SANTA GEMA DE YANAYAQUILLO,LORETO,0
122058,PROGRESO,INEI,1602100021,CASERÍO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.94611,-75.94611,PROGRESO,LORETO,0
122059,ANGAMOS,INEI,1602100022,CASERÍO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.92487,-75.92487,ANGAMOS,LORETO,0
122060,SAN ANTONIO,INEI,1602100023,CASERÍO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.83285,-75.83285,SAN ANTONIO,LORETO,0
122061,SAN JOSE,INEI,1602100024,CASERÍO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.74293,-75.74293,SAN JOSE,LORETO,0
122062,UNION CAMPESINA,INEI,1602100025,CASERÍO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.66889,-75.66889,UNION CAMPESINA,LORETO,0
122063,NUEVA ESPERANZA,INEI,1602100026,CASERÍO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.88297,-75.88297,NUEVA ESPERANZA,LORETO,0
122064,SAN FRANCISCO,INEI,1602100027,CASERÍO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.81812,-75.81812,SAN FRANCISCO,LORETO,0
122065,SAN PABLO DE LA CRUZ,INEI,1602100028,CASERÍO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.69147,-75.69147,SAN PABLO DE LA CRUZ,LORETO,0
122066,NUEVO TRIUNFO,INEI,1602100029,CASERÍO,SANTA CRUZ,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.93558,-75.93558,NUEVO TRIUNFO,LORETO,0
122067,LAGO CUIPARI,INEI,1602110002,PUEBLO,TENIENTE CESAR LOPEZ ROJAS,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.9572,-75.9572,LAGO CUIPARI,LORETO,0
122068,CORAZON DE JESUS,INEI,1602110003,CASERÍO,YURIMAGUAS,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.87073,-75.87073,CORAZON DE JESUS,LORETO,0
122069,GLORIA,INEI,1602110004,CASERÍO,TENIENTE CESAR LOPEZ ROJAS,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.93618,-75.93618,GLORIA,LORETO,0
122070,LIBERTAD DE CUIPARILLO,INEI,1602110005,CASERÍO,TENIENTE CESAR LOPEZ ROJAS,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.9903,-75.9903,LIBERTAD DE CUIPARILLO,LORETO,0
122071,SAN ISIDRO,INEI,1602110006,CASERÍO,TENIENTE CESAR LOPEZ ROJAS,ALTO AMAZONAS,LORETO,1759,Centro Poblado Menor,-75.97882,-75.97882,SAN ISIDRO,LORETO,0
122072,2 DE MAYO,INEI,1603020028,CASERÍO,PARINARI,REQUENA,LORETO,1859,Centro Poblado Menor,-75.47572,-75.47572,2 DE MAYO,LORETO,0
122073,NUEVA FLORIDA,IGN,1605030010,CASERÍO,CAPELO,REQUENA,LORETO,2959,Centro Poblado Menor,-74.16355,-74.16355,NUEVA FLORIDA,LORETO,0
122074,MILAN,INEI,1605030011,CASERÍO,CAPELO,REQUENA,LORETO,2959,Centro Poblado Menor,-74.14231,-74.14231,MILAN,LORETO,0
122075,TAMANCO,IGN,1605040001,PUEBLO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Capital de Distrito,-74.2857,-74.2857,TAMANCO,LORETO,0
122076,SANTA FE,IGN,1605040002,PUEBLO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.16508,-74.16508,SANTA FE,LORETO,0
122077,NUEVO JERUSALEN,INEI,1605040003,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.2116,-74.2116,NUEVO JERUSALEN,LORETO,0
122078,SINTICO,IGN,1605040004,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.17915,-74.17915,SINTICO,LORETO,0
122079,SAN JUAN DE ACURACAY,INEI,1605040005,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.15145,-74.15145,SAN JUAN DE ACURACAY,LORETO,0
122080,NUEVO ACURACAY,IGN,1605040006,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.24383,-74.24383,NUEVO ACURACAY,LORETO,0
122081,SAN ANTONIO,IGN,1605040007,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.25312,-74.25312,SAN ANTONIO,LORETO,0
122082,NUEVO SAN ANTONIO,IGN,1605040008,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.27479,-74.27479,NUEVO SAN ANTONIO,LORETO,0
122083,SAN MARCOS,IGN,1605040009,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.4286,-74.4286,SAN MARCOS,LORETO,0
122084,VISTA ALEGRE,IGN,1605040010,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.43595,-74.43595,VISTA ALEGRE,LORETO,0
122085,VISTA ALEGRE I ZONA,INEI,1605040011,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.45151,-74.45151,VISTA ALEGRE I ZONA,LORETO,0
122086,DOCE DE OCTUBRE,IGN,1605040012,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.2621,-74.2621,DOCE DE OCTUBRE,LORETO,0
122087,LORETO,IGN,1605040013,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.25715,-74.25715,LORETO,LORETO,0
122088,TUPAC AMARU,IGN,1605040014,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.33121,-74.33121,TUPAC AMARU,LORETO,0
122089,SARGENTO LORES,IGN,1605040015,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.48584,-74.48584,SARGENTO LORES,LORETO,0
122090,TAHUANTINSUYO,IGN,1605040016,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.43653,-74.43653,TAHUANTINSUYO,LORETO,0
122091,MIRAFLORES,IGN,1605040017,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.31958,-74.31958,MIRAFLORES,LORETO,0
122092,PERLITA,IGN,1605040018,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.36858,-74.36858,PERLITA,LORETO,0
122093,SHEBONAL,IGN,1605040019,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.38405,-74.38405,SHEBONAL,LORETO,0
122094,ABTAO,IGN,1605040020,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.39433,-74.39433,ABTAO,LORETO,0
122095,LURIN,IGN,1605040021,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.34948,-74.34948,LURIN,LORETO,0
122096,JORDAN,INEI,1605040022,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.39281,-74.39281,JORDAN,LORETO,0
122097,VEINTIOCHO DE JULIO,IGN,1605040023,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.2758,-74.2758,VEINTIOCHO DE JULIO,LORETO,0
122098,VARGAS GUERRA,IGN,1605040024,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.27855,-74.27855,VARGAS GUERRA,LORETO,0
122099,ZAPATILLA,IGN,1605040025,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.3183,-74.3183,ZAPATILLA,LORETO,0
122100,ZAPATILLA I ZONA,INEI,1605040026,CASERÍO,EMILIO SAN MARTIN,REQUENA,LORETO,2959,Centro Poblado Menor,-74.29307,-74.29307,ZAPATILLA I ZONA,LORETO,0
122101,SANTA ISABEL,IGN,1605050001,PUEBLO,MAQUIA,REQUENA,LORETO,1959,Capital de Distrito,-74.54928,-74.54928,SANTA ISABEL,LORETO,0
122102,VICTORIA,IGN,1605050002,OTROS,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.68184,-74.68184,VICTORIA,LORETO,0
122103,CARACHAMA,IGN,1605050003,PUEBLO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.56488,-74.56488,CARACHAMA,LORETO,0
122104,SAN ROQUE,IGN,1605050004,PUEBLO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.61727,-74.61727,SAN ROQUE,LORETO,0
122105,BOLIVAR,IGN,1605050005,OTROS,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.56861,-74.56861,BOLIVAR,LORETO,0
122106,ENCANTO,IGN,1605050006,OTROS,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.54093,-74.54093,ENCANTO,LORETO,0
122107,NUEVO POLO SUR,INEI,1605050007,OTROS,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.64102,-74.64102,NUEVO POLO SUR,LORETO,0
122108,LIBERAL,IGN,1605050008,OTROS,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.66906,-74.66906,LIBERAL,LORETO,0
122109,SAN ANTONIO,IGN,1605050009,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.68366,-74.68366,SAN ANTONIO,LORETO,0
122110,PADRE LOPEZ,IGN,1605050010,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.70446,-74.70446,PADRE LOPEZ,LORETO,0
122111,NUEVO JUNIN,IGN,1605050012,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.50566,-74.50566,NUEVO JUNIN,LORETO,0
122112,NUEVA PATRIA,IGN,1605050013,CASERÍO,MAQUIA,REQUENA,LORETO,2959,Centro Poblado Menor,-74.48887,-74.48887,NUEVA PATRIA,LORETO,0
122113,OBRERO II ZONA,INEI,1605050014,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.67452,-74.67452,OBRERO II ZONA,LORETO,0
122114,OBRERO I ZONA,INEI,1605050015,OTROS,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.62656,-74.62656,OBRERO I ZONA,LORETO,0
122115,SANTA ELENA,IGN,1605050016,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.63988,-74.63988,SANTA ELENA,LORETO,0
122116,NUEVA PATRIA,IGN,1605050017,CASERÍO,MAQUIA,REQUENA,LORETO,2959,Centro Poblado Menor,-74.4888,-74.4888,NUEVA PATRIA,LORETO,0
122117,SANTA CLOTILDE,IGN,1605050018,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.61207,-74.61207,SANTA CLOTILDE,LORETO,0
122118,NUEVO CLAVERO,INEI,1605050019,OTROS,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.67518,-74.67518,NUEVO CLAVERO,LORETO,0
122119,NUEVO SANTA MARIA DE SHIARI,IGN,1605050020,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.58289,-74.58289,NUEVO SANTA MARIA DE SHIARI,LORETO,0
122120,PIURI ISLA,IGN,1605050021,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.55346,-74.55346,PIURI ISLA,LORETO,0
122121,PUERTO CLAVERO,INEI,1605050022,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.60524,-74.60524,PUERTO CLAVERO,LORETO,0
122122,CAPITAN CLAVERO,IGN,1605050023,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.68722,-74.68722,CAPITAN CLAVERO,LORETO,0
122123,RESTAURACION,IGN,1605050024,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.57564,-74.57564,RESTAURACION,LORETO,0
122124,NUEVA ESPERANZA,INEI,1605050025,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.51768,-74.51768,NUEVA ESPERANZA,LORETO,0
122125,PALMIRA,IGN,1605050026,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.55673,-74.55673,PALMIRA,LORETO,0
122126,TALARA,IGN,1605050027,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.60292,-74.60292,TALARA,LORETO,0
122127,NUEVO TRUJILLO,IGN,1605050028,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.53698,-74.53698,NUEVO TRUJILLO,LORETO,0
122128,ENCANTO,IGN,1605050029,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.5214,-74.5214,ENCANTO,LORETO,0
122129,NUEVA UNION,IGN,1605050030,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.63878,-74.63878,NUEVA UNION,LORETO,0
122130,NUEVO PROGRESO,IGN,1605050031,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.65164,-74.65164,NUEVO PROGRESO,LORETO,0
122131,BERMUDEZ,IGN,1605050032,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.67668,-74.67668,BERMUDEZ,LORETO,0
122132,SAN JOSE,IGN,1605050033,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.6761,-74.6761,SAN JOSE,LORETO,0
122133,CONDORCANQUI,IGN,1605050034,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.67934,-74.67934,CONDORCANQUI,LORETO,0
122134,MAQUIA TIPISHCA,INEI,1605050035,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.65321,-74.65321,MAQUIA TIPISHCA,LORETO,0
122135,BELLAVISTA,IGN,1605050036,CASERÍO,MAQUIA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.6732,-74.6732,BELLAVISTA,LORETO,0
122136,LA PALMA,IGN,1605060017,CASERÍO,PUINAHUA,REQUENA,LORETO,2959,Centro Poblado Menor,-74.48179,-74.48179,LA PALMA,LORETO,0
122137,NUEVA INDEPENDENCIA,IGN,1605060018,CASERÍO,PUINAHUA,REQUENA,LORETO,1959,Centro Poblado Menor,-74.51976,-74.51976,NUEVA INDEPENDENCIA,LORETO,0
122138,NUEVA ESPERANZA,IGN,1605080002,CASERÍO,SOPLIN,REQUENA,LORETO,2159,Centro Poblado Menor,-73.88345,-73.88345,NUEVA ESPERANZA,LORETO,0
122139,UNGURAHUILLO,INEI,1605080003,UNID. AGROPECUARIA,SOPLIN,REQUENA,LORETO,2159,Centro Poblado Menor,-73.78473,-73.78473,UNGURAHUILLO,LORETO,0
122140,FRONTERA,IGN,1605080004,CASERÍO,SOPLIN,REQUENA,LORETO,2159,Centro Poblado Menor,-73.76522,-73.76522,FRONTERA,LORETO,0
