OBJECTID,NOM_POBLAD,FUENTE,CÓDIGO,CAT_POBLAD,DIST,PROV,Departamento,CÓD_INT,CATEGORIA,X,Y,N_BUSQDA,DEP_NORM,n_hospitales_10km
117520,CHACACHA,INEI,1507170017,UNID. AGROPECUARIA,SAN BARTOLOME,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.51702,-76.51702,CHACACHA,LIMA,0
117521,LA BANDA,INEI,1507170018,UNID. AGROPECUARIA,SAN BARTOLOME,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.51988,-76.51988,LA BANDA,LIMA,0
117522,CHACRA ALTA,INEI,1507170019,UNID. AGROPECUARIA,SAN BARTOLOME,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.51537,-76.51537,CHACRA ALTA,LIMA,0
117523,PROGRESO,INEI,1507170020,UNID. AGROPECUARIA,SAN BARTOLOME,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.51403,-76.51403,PROGRESO,LIMA,0
117524,CHACACHON,INEI,1507170021,UNID. AGROPECUARIA,SAN BARTOLOME,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.51161,-76.51161,CHACACHON,LIMA,0
117525,CHACRA NUEVA,INEI,1507170022,UNID. AGROPECUARIA,SAN BARTOLOME,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.50947,-76.50947,CHACRA NUEVA,LIMA,0
117526,MURALLA,INEI,1507170023,UNID. AGROPECUARIA,SAN BARTOLOME,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.48879,-76.48879,MURALLA,LIMA,0
117527,PAITE,INEI,1507170024,UNID. AGROPECUARIA,SAN BARTOLOME,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.50287,-76.50287,PAITE,LIMA,0
117528,MOLLE,INEI,1507170025,UNID. AGROPECUARIA,SAN BARTOLOME,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.4949,-76.4949,MOLLE,LIMA,0
117529,VENTANILLA,INEI,1507170026,UNID. AGROPECUARIA,SAN BARTOLOME,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.47415,-76.47415,VENTANILLA,LIMA,0
117530,MAYHUAYQUI,INEI,1507170027,UNID. AGROPECUARIA,SAN BARTOLOME,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.4729,-76.4729,MAYHUAYQUI,LIMA,0
117531,HACIENDA,INEI,1507170028,CASERÍO,SAN BARTOLOME,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.50989,-76.50989,HACIENDA,LIMA,0
117532,CHAUTE,IGN,1507170029,ANEXO,SAN BARTOLOME,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.50692,-76.50692,CHAUTE,LIMA,0
117533,CUNICHA,INEI,1507170030,CASERÍO,SAN BARTOLOME,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.50892,-76.50892,CUNICHA,LIMA,0
117534,RECRICA,INEI,1507180002,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.36221,-76.36221,RECRICA,LIMA,0
117535,CHANAPE,IGN,1507180003,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.26532,-76.26532,CHANAPE,LIMA,0
117536,HUARACANCHA,IGN,1507180004,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.23619,-76.23619,HUARACANCHA,LIMA,0
117537,PUMAMAZA,INEI,1507180005,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.3342,-76.3342,PUMAMAZA,LIMA,0
117538,HUALLAURURI,INEI,1507180006,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.32931,-76.32931,HUALLAURURI,LIMA,0
117539,COMPUNCO,IGN,1507180007,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.32689,-76.32689,COMPUNCO,LIMA,0
117540,CANTAGA,INEI,1507180008,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.36976,-76.36976,CANTAGA,LIMA,0
117541,PALIA,IGN,1507180009,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.38192,-76.38192,PALIA,LIMA,0
117542,PANCOSA,INEI,1507180010,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.38342,-76.38342,PANCOSA,LIMA,0
117543,CHALILLA,INEI,1507180011,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.38597,-76.38597,CHALILLA,LIMA,0
117544,SAN MARCELO,INEI,1507180012,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.37113,-76.37113,SAN MARCELO,LIMA,0
117545,CHAUCHIQUILLA,INEI,1507180013,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.35535,-76.35535,CHAUCHIQUILLA,LIMA,0
117546,TAMPUCANCHA,IGN,1507180014,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.34276,-76.34276,TAMPUCANCHA,LIMA,0
117547,PIEDRA LEON,INEI,1507180015,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.31233,-76.31233,PIEDRA LEON,LIMA,0
117548,PICHCAMARCA,IGN,1507180016,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.26552,-76.26552,PICHCAMARCA,LIMA,0
117549,SACALLANA,IGN,1507180017,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.33993,-76.33993,SACALLANA,LIMA,0
117550,PICAHUAYRE,INEI,1507180018,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.34929,-76.34929,PICAHUAYRE,LIMA,0
117551,QUIQUICANCHI,INEI,1507180019,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.35842,-76.35842,QUIQUICANCHI,LIMA,0
117552,ARHUARA,INEI,1507180020,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.36674,-76.36674,ARHUARA,LIMA,0
117553,SHAJSHA,INEI,1507180021,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.36225,-76.36225,SHAJSHA,LIMA,0
117554,EUQUIPA,INEI,1507180022,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.3674,-76.3674,EUQUIPA,LIMA,0
117555,CHUTUHUARACA,INEI,1507180023,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.38584,-76.38584,CHUTUHUARACA,LIMA,0
117556,OQUIDA,IGN,1507180024,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.38902,-76.38902,OQUIDA,LIMA,0
117557,CATAVILLA,INEI,1507180025,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.39502,-76.39502,CATAVILLA,LIMA,0
117558,TAUCATA,IGN,1507180026,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.3847,-76.3847,TAUCATA,LIMA,0
117559,PANCAURURE,INEI,1507180027,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.37008,-76.37008,PANCAURURE,LIMA,0
117560,CHAUCALLA,INEI,1507180028,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.3535,-76.3535,CHAUCALLA,LIMA,0
117561,CUEVACEL,INEI,1507180029,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.3401,-76.3401,CUEVACEL,LIMA,0
117562,SALAPUCLO,INEI,1507180030,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.35354,-76.35354,SALAPUCLO,LIMA,0
117563,CASAGOSA,INEI,1507180031,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.36571,-76.36571,CASAGOSA,LIMA,0
117564,CUNCHUPUNGO,IGN,1507180032,CASERÍO,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.36936,-76.36936,CUNCHUPUNGO,LIMA,0
117565,TAQUIA,INEI,1507180033,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.37949,-76.37949,TAQUIA,LIMA,0
117566,HUATA CANCHI,INEI,1507180034,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.4068,-76.4068,HUATA CANCHI,LIMA,0
117567,TAGALSICA,IGN,1507180035,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.40363,-76.40363,TAGALSICA,LIMA,0
117568,QUILQUICHACA,IGN,1507180036,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.39664,-76.39664,QUILQUICHACA,LIMA,0
117569,CHINCHILLA,INEI,1507180037,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.38013,-76.38013,CHINCHILLA,LIMA,0
117570,LABANA,INEI,1507180038,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.377,-76.377,LABANA,LIMA,0
117571,YAMATE,INEI,1507180040,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.40179,-76.40179,YAMATE,LIMA,0
117572,YANACIRI,IGN,1507180052,UNID. AGROPECUARIA,SAN DAMIAN,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.42266,-76.42266,YANACIRI,LIMA,0
117573,SAN JUAN DE IRIS,IGN,1507190001,PUEBLO,SAN JUAN DE IRIS,HUAROCHIRÍ,LIMA,1547,Capital de Distrito,-76.52479,-76.52479,SAN JUAN DE IRIS,LIMA,0
117574,TURIAYI,INEI,1507190002,ANEXO,SAN JUAN DE IRIS,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.52262,-76.52262,TURIAYI,LIMA,0
117575,YACO,INEI,1507190003,ANEXO,SAN JUAN DE IRIS,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.52056,-76.52056,YACO,LIMA,0
117576,MALAMBO,INEI,1507190004,ANEXO,SAN JUAN DE IRIS,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.52239,-76.52239,MALAMBO,LIMA,0
117577,SHICSANHUAYLLA,IGN,1507190005,ANEXO,SAN JUAN DE IRIS,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.50648,-76.50648,SHICSANHUAYLLA,LIMA,0
117578,PISHCO,INEI,1507190006,ANEXO,SAN JUAN DE IRIS,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.49171,-76.49171,PISHCO,LIMA,0
117579,HUALLUNCA,IGN,1507190007,ANEXO,SAN JUAN DE IRIS,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.4833,-76.4833,HUALLUNCA,LIMA,0
117580,HUANAKIRMA,INEI,1507190008,ANEXO,SAN JUAN DE IRIS,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.47619,-76.47619,HUANAKIRMA,LIMA,0
117581,TINGO,IGN,1507190009,ANEXO,SAN JUAN DE IRIS,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.42235,-76.42235,TINGO,LIMA,0
117582,CULLICPATA,INEI,1507200002,UNID. AGROPECUARIA,SAN JUAN DE TANTARANCHE,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.20022,-76.20022,CULLICPATA,LIMA,0
117583,CHUMPICOCHA,IGN,1507200003,UNID. AGROPECUARIA,SAN JUAN DE TANTARANCHE,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.17082,-76.17082,CHUMPICOCHA,LIMA,0
117584,AGUACANCHA,IGN,1507200005,UNID. AGROPECUARIA,SAN JUAN DE TANTARANCHE,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.21139,-76.21139,AGUACANCHA,LIMA,0
117585,PACCHA,IGN,1507210002,UNID. AGROPECUARIA,SAN LORENZO DE QUINTI,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.11219,-76.11219,PACCHA,LIMA,0
117586,SUIRICOCHA,INEI,1507210003,UNID. AGROPECUARIA,SAN LORENZO DE QUINTI,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.06707,-76.06707,SUIRICOCHA,LIMA,0
117587,HUARRA RAYO,INEI,1507210004,UNID. AGROPECUARIA,SAN LORENZO DE QUINTI,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.1101,-76.1101,HUARRA RAYO,LIMA,0
117588,COLLQUEPUCRO,IGN,1507210005,UNID. AGROPECUARIA,SAN LORENZO DE QUINTI,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.05438,-76.05438,COLLQUEPUCRO,LIMA,0
117589,LIMACTAMBO,IGN,1507210006,UNID. AGROPECUARIA,SAN LORENZO DE QUINTI,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.10877,-76.10877,LIMACTAMBO,LIMA,0
117590,SAN MATEO,IGN,1507220001,PUEBLO,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Capital de Distrito,-76.3005,-76.3005,SAN MATEO,LIMA,0
117591,CACRAY,IGN,1507220002,UNID. AGROPECUARIA,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.27802,-76.27802,CACRAY,LIMA,0
117592,QUISHCAPA,INEI,1507220004,UNID. AGROPECUARIA,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.28214,-76.28214,QUISHCAPA,LIMA,0
117593,WARIPAMPA,INEI,1507220005,UNID. AGROPECUARIA,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.29198,-76.29198,WARIPAMPA,LIMA,0
117594,MATIPARADA,INEI,1507220006,UNID. AGROPECUARIA,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.29837,-76.29837,MATIPARADA,LIMA,0
117595,ACHINCOCHA,INEI,1507220007,UNID. AGROPECUARIA,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.30886,-76.30886,ACHINCOCHA,LIMA,0
117596,COLLATA,IGN,1507220008,CASERÍO,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.35845,-76.35845,COLLATA,LIMA,1
117597,OCATAPA,IGN,1507220009,UNID. AGROPECUARIA,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.33223,-76.33223,OCATAPA,LIMA,1
117598,AYAR ALTO,INEI,1507220010,UNID. AGROPECUARIA,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.30923,-76.30923,AYAR ALTO,LIMA,0
117599,AYAR BAJO,INEI,1507220011,UNID. AGROPECUARIA,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.31087,-76.31087,AYAR BAJO,LIMA,0
117600,CHANUYA BAJO,INEI,1507220012,UNID. AGROPECUARIA,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.31265,-76.31265,CHANUYA BAJO,LIMA,1
117601,TAMBORAQUE,IGN,1507220013,OTROS,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.3066,-76.3066,TAMBORAQUE,LIMA,0
117602,HUAQUECHA,IGN,1507220014,UNID. AGROPECUARIA,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.29465,-76.29465,HUAQUECHA,LIMA,0
117603,SOCOCHA,IGN,1507220015,UNID. AGROPECUARIA,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.30155,-76.30155,SOCOCHA,LIMA,0
117604,PORTILLO,INEI,1507220016,UNID. AGROPECUARIA,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.30117,-76.30117,PORTILLO,LIMA,0
117605,MAYUCO,IGN,1507220017,UNID. AGROPECUARIA,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.30464,-76.30464,MAYUCO,LIMA,0
117606,CHOCCNA,IGN,1507220018,CASERÍO,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.24131,-76.24131,CHOCCNA,LIMA,0
117607,SAN JOSE DE PARAC,IGN,1507220019,ANEXO,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.26071,-76.26071,SAN JOSE DE PARAC,LIMA,0
117608,PACOTA,IGN,1507220020,CASERÍO,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.27672,-76.27672,PACOTA,LIMA,0
117609,HUAMUYO,INEI,1507220021,CAMPO MINERO,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.29187,-76.29187,HUAMUYO,LIMA,0
117610,MINA CORICANCHA,INEI,1507220022,CAMPO MINERO,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.29947,-76.29947,MINA CORICANCHA,LIMA,0
117611,TAMBO DE VISO,IGN,1507220023,CASERÍO,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.33949,-76.33949,TAMBO DE VISO,LIMA,1
117612,SAN MIGUEL DE VISO,IGN,1507220024,ANEXO,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.32522,-76.32522,SAN MIGUEL DE VISO,LIMA,1
117613,MILLOTINGO,INEI,1507220025,CAMPO MINERO,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.23246,-76.23246,MILLOTINGO,LIMA,0
117614,PAUCACORRAL,INEI,1507220026,UNID. AGROPECUARIA,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.23974,-76.23974,PAUCACORRAL,LIMA,0
117615,PACOCOCHA,INEI,1507220027,CAMPO MINERO,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.24592,-76.24592,PACOCOCHA,LIMA,0
117616,YURACMAYO,IGN,1507220029,CAMPO MINERO,SAN MATEO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.15963,-76.15963,YURACMAYO,LIMA,0
117617,SAN JUAN DE LANCA,IGN,1507230001,PUEBLO,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Capital de Distrito,-76.54816,-76.54816,SAN JUAN DE LANCA,LIMA,0
117618,SAN MATEO DE OTAO,IGN,1507230002,PUEBLO,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.56233,-76.56233,SAN MATEO DE OTAO,LIMA,0
117619,CANCHACALLA,IGN,1507230003,PUEBLO,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.53057,-76.53057,CANCHACALLA,LIMA,0
117620,HUALELUCMA,INEI,1507230004,UNID. AGROPECUARIA,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.53204,-76.53204,HUALELUCMA,LIMA,0
117621,ANTAPAL,INEI,1507230005,UNID. AGROPECUARIA,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.52262,-76.52262,ANTAPAL,LIMA,0
117622,QUINCHES,INEI,1507230006,UNID. AGROPECUARIA,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1647,Centro Poblado Menor,-76.49648,-76.49648,QUINCHES,LIMA,0
117623,TULLULME,IGN,1507230007,CASERÍO,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.53803,-76.53803,TULLULME,LIMA,0
117624,HUAYACOCHA,INEI,1507230008,UNID. AGROPECUARIA,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.53161,-76.53161,HUAYACOCHA,LIMA,0
117625,HUALAL,INEI,1507230009,UNID. AGROPECUARIA,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.5335,-76.5335,HUALAL,LIMA,0
117626,HUILE,INEI,1507230010,UNID. AGROPECUARIA,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.53615,-76.53615,HUILE,LIMA,0
117627,SALPIN,IGN,1507230011,ANEXO,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.53795,-76.53795,SALPIN,LIMA,0
117628,PUNA,INEI,1507230012,UNID. AGROPECUARIA,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.53939,-76.53939,PUNA,LIMA,0
117629,SANTA CRUZ DE UCROS,IGN,1507230013,PUEBLO,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.51778,-76.51778,SANTA CRUZ DE UCROS,LIMA,0
117630,PARCAHUASI,INEI,1507230014,UNID. AGROPECUARIA,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.54399,-76.54399,PARCAHUASI,LIMA,0
117631,LUCMAY CHICO,INEI,1507230015,UNID. AGROPECUARIA,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.53455,-76.53455,LUCMAY CHICO,LIMA,0
117632,CHILLAN,IGN,1507230016,UNID. AGROPECUARIA,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.54302,-76.54302,CHILLAN,LIMA,0
117633,LUCMAY GRANDE,INEI,1507230017,UNID. AGROPECUARIA,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.5356,-76.5356,LUCMAY GRANDE,LIMA,0
117634,COMUN,INEI,1507230018,ANEXO,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.54321,-76.54321,COMUN,LIMA,0
117635,CAYPUMA,INEI,1507230019,UNID. AGROPECUARIA,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.54649,-76.54649,CAYPUMA,LIMA,0
117636,SEXULA,INEI,1507230020,UNID. AGROPECUARIA,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.54447,-76.54447,SEXULA,LIMA,0
117637,TARICARA,IGN,1507230021,PUEBLO,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.53671,-76.53671,TARICARA,LIMA,0
117638,ANCACUCHO,INEI,1507230022,CASERÍO,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.54256,-76.54256,ANCACUCHO,LIMA,0
117639,REPARTICION,INEI,1507230023,UNID. AGROPECUARIA,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.54601,-76.54601,REPARTICION,LIMA,0
117640,CUMBE,IGN,1507230024,PUEBLO,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.55291,-76.55291,CUMBE,LIMA,0
117641,LAYA,IGN,1507230025,CASERÍO,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.54296,-76.54296,LAYA,LIMA,0
117642,PARGUAY (LLOQUE),INEI,1507230026,UNID. AGROPECUARIA,SAN MATEO DE OTAO,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.58185,-76.58185,PARGUAY (LLOQUE),LIMA,0
117643,SAN PEDRO DE CASTA,IGN,1507240001,VILLA,SAN PEDRO DE CASTA,HUAROCHIRÍ,LIMA,1547,Capital de Distrito,-76.59625,-76.59625,SAN PEDRO DE CASTA,LIMA,0
117644,UPICA,IGN,1507240002,UNID. AGROPECUARIA,SAN PEDRO DE CASTA,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.6102,-76.6102,UPICA,LIMA,0
117645,HUINCO,IGN,1507240003,CASERÍO,SAN PEDRO DE CASTA,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.61129,-76.61129,HUINCO,LIMA,0
117646,VADO,IGN,1507240004,UNID. AGROPECUARIA,SAN PEDRO DE CASTA,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.61838,-76.61838,VADO,LIMA,0
117647,CUMPE,IGN,1507240005,CASERÍO,SAN PEDRO DE CASTA,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.61884,-76.61884,CUMPE,LIMA,0
117648,VEQUIL,INEI,1507240006,UNID. AGROPECUARIA,SAN PEDRO DE CASTA,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.61717,-76.61717,VEQUIL,LIMA,0
117649,COSHCA,INEI,1507240007,UNID. AGROPECUARIA,SAN PEDRO DE CASTA,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.6155,-76.6155,COSHCA,LIMA,0
117650,MAYAHUAY,IGN,1507240008,CASERÍO,SAN PEDRO DE CASTA,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.60923,-76.60923,MAYAHUAY,LIMA,0
117651,COCACHACRA,INEI,1507270001,PUEBLO,SANTA CRUZ DE COCACHACRA,HUAROCHIRÍ,LIMA,1547,Capital de Distrito,-76.54043,-76.54043,COCACHACRA,LIMA,0
117652,OSCOLLA,INEI,1507270002,ANEXO,SANTA CRUZ DE COCACHACRA,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.53068,-76.53068,OSCOLLA,LIMA,0
117653,MASIPA,INEI,1507270004,CASERÍO,SANTA CRUZ DE COCACHACRA,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.54088,-76.54088,MASIPA,LIMA,0
117654,YANAMAQUI,INEI,1507270005,ANEXO,SANTA CRUZ DE COCACHACRA,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.54612,-76.54612,YANAMAQUI,LIMA,0
117655,RETABLO,INEI,1507270006,CASERÍO,SANTA CRUZ DE COCACHACRA,HUAROCHIRÍ,LIMA,1547,Centro Poblado Menor,-76.55178,-76.55178,RETABLO,LIMA,0
